Class,Feature,Feature_ID,Importance
2-NULL,PF3D7_1441100_MeanImputer,5615,0.002385814
2-NULL,PF3D7_0914700_MeanImputer,2568,0.00238272
2-NULL,PF3D7_1322400_MeanImputer,4638,0.002375515
2-NULL,PF3D7_1309400_MeanImputer,4481,0.002373033
2-NULL,PF3D7_0211200_MeanImputer,271,0.002368917
2-NULL,PF3D7_1013200_MeanImputer,2974,0.00236315
2-NULL,PF3D7_0919500_MeanImputer,2623,0.002350681
2-NULL,PF3D7_1200500_MeanImputer,3769,0.00233403
2-NULL,PF3D7_1314000_MeanImputer,4534,0.002332476
2-NULL,PF3D7_1462900_MeanImputer,5855,0.002331938
2-NULL,PF3D7_1018000_MeanImputer,3021,0.002325661
2-NULL,PF3D7_1137200_MeanImputer,3626,0.002323659
2-NULL,PF3D7_1472900_MeanImputer,5962,0.002308115
2-NULL,PF3D7_0902400_MeanImputer,2433,0.002280496
2-NULL,PF3D7_1026200_MeanImputer,3109,0.002279732
2-NULL,PF3D7_1333900_MeanImputer,4760,0.002279685
2-NULL,PF3D7_0719700_MeanImputer,1905,0.002279231
2-NULL,PF3D7_0911300_MeanImputer,2530,0.002271173
2-NULL,PF3D7_1372200_MeanImputer,5175,0.002261843
2-NULL,PF3D7_0200200_MeanImputer,160,0.002259721
2-NULL,PF3D7_1354500_MeanImputer,4990,0.002247077
2-NULL,PF3D7_1347200_MeanImputer,4908,0.002247
2-NULL,PF3D7_1251100_MeanImputer,4329,0.002246801
2-NULL,PF3D7_0409300_MeanImputer,770,0.002241714
2-NULL,PF3D7_1030900_MeanImputer,3152,0.00223941
2-NULL,PF3D7_1425600_MeanImputer,5441,0.002236609
2-NULL,PF3D7_0314700_MeanImputer,549,0.002233165
2-NULL,PF3D7_0724400_MeanImputer,1960,0.00222932
2-NULL,PF3D7_0806200_MeanImputer,2107,0.002229241
2-NULL,PF3D7_0819000_MeanImputer,2248,0.00222923
2-NULL,PF3D7_1314700_MeanImputer,4544,0.002224898
2-NULL,PF3D7_1359500_MeanImputer,5044,0.002221659
2-NULL,PF3D7_1460200_MeanImputer,5829,0.002220059
2-NULL,PF3D7_1335000_MeanImputer,4770,0.00221854
2-NULL,PF3D7_0813300_MeanImputer,2181,0.00221577
2-NULL,PF3D7_1308400_MeanImputer,4471,0.002206856
2-NULL,PF3D7_0401300_MeanImputer,680,0.002204288
2-NULL,PF3D7_1311700_MeanImputer,4508,0.002202391
2-NULL,PF3D7_0311500_MeanImputer,514,0.002201154
2-NULL,PF3D7_0531700_MeanImputer,1326,0.002194344
2-NULL,PF3D7_1228800_MeanImputer,4091,0.002189194
2-NULL,PF3D7_0617700_MeanImputer,1532,0.002186028
2-NULL,PF3D7_1353000_MeanImputer,4972,0.002185108
2-NULL,PF3D7_0104200_MeanImputer,41,0.002172362
2-NULL,PF3D7_1245500_MeanImputer,4262,0.002171688
2-NULL,PF3D7_1024900_MeanImputer,3098,0.002171091
2-NULL,PF3D7_1216700_MeanImputer,3958,0.002167796
2-NULL,PF3D7_0214900_MeanImputer,311,0.002167511
2-NULL,PF3D7_1210400_MeanImputer,3883,0.00216166
2-NULL,PF3D7_0914900_MeanImputer,2570,0.00215738
2-NULL,PF3D7_1305900_MeanImputer,4440,0.002154897
2-NULL,PF3D7_0626300_MeanImputer,1629,0.002141631
2-NULL,PF3D7_1115900_MeanImputer,3403,0.002140181
2-NULL,PF3D7_1210100_MeanImputer,3879,0.002135466
2-NULL,PF3D7_1408600_MeanImputer,5282,0.002128774
2-NULL,PF3D7_0506100_MeanImputer,1027,0.002122198
2-NULL,PF3D7_1366900_MeanImputer,5128,0.002121551
2-NULL,PF3D7_1405000_MeanImputer,5242,0.002118178
2-NULL,PF3D7_0717100_MeanImputer,1877,0.00211704
2-NULL,PF3D7_0724000_MeanImputer,1956,0.002114856
2-NULL,PF3D7_1468500_MeanImputer,5915,0.002114053
2-NULL,PF3D7_1361700_MeanImputer,5065,0.002111105
2-NULL,PF3D7_1459700_MeanImputer,5822,0.002107153
2-NULL,PF3D7_0927300_MeanImputer,2710,0.002097812
2-NULL,PF3D7_1464000_MeanImputer,5866,0.00209601
2-NULL,PF3D7_1136400_MeanImputer,3621,0.00209555
2-NULL,PF3D7_1473400_MeanImputer,5969,0.002087378
2-NULL,PF3D7_1419900_MeanImputer,5392,0.002085501
2-NULL,PF3D7_0917500_MeanImputer,2603,0.002084879
2-NULL,PF3D7_0629300_MeanImputer,1668,0.002080924
2-NULL,PF3D7_1135900_MeanImputer,3615,0.002080078
2-NULL,PF3D7_1135400_MeanImputer,3610,0.002077883
2-NULL,PF3D7_1125300_MeanImputer,3505,0.002069801
2-NULL,PF3D7_0419300_MeanImputer,884,0.002067388
2-NULL,PF3D7_1212900_MeanImputer,3908,0.00206257
2-NULL,PF3D7_1339300_MeanImputer,4816,0.002060308
2-NULL,PF3D7_1000800_MeanImputer,2834,0.002058081
2-NULL,PF3D7_1241300_MeanImputer,4217,0.002049254
2-NULL,PF3D7_0503200_MeanImputer,991,0.002047704
2-NULL,PF3D7_0522500_MeanImputer,1217,0.002035051
2-NULL,PF3D7_1469200_MeanImputer,5923,0.002030315
2-NULL,PF3D7_0605100_MeanImputer,1392,0.002027016
2-NULL,PF3D7_1208200_MeanImputer,3860,0.002021553
2-NULL,PF3D7_1204300_MeanImputer,3815,0.002020003
2-NULL,PF3D7_1252200_MeanImputer,4340,0.002015691
2-NULL,PF3D7_0529300_MeanImputer,1299,0.002007604
2-NULL,PF3D7_0407400_MeanImputer,748,0.001996961
2-NULL,PF3D7_1018300_MeanImputer,3025,0.001994887
2-NULL,PF3D7_1473700_MeanImputer,5972,0.001993926
2-NULL,PF3D7_1332000_MeanImputer,4735,0.001991697
2-NULL,PF3D7_0626100_MeanImputer,1627,0.001989351
2-NULL,PF3D7_0318800_MeanImputer,596,0.001985252
2-NULL,PF3D7_0304400_MeanImputer,436,0.001984057
2-NULL,PF3D7_1327500_MeanImputer,4692,0.00198173
2-NULL,PF3D7_1358900_MeanImputer,5038,0.001975956
2-NULL,PF3D7_0517000_MeanImputer,1152,0.001973123
2-NULL,PF3D7_0319600_MeanImputer,606,0.001972594
2-NULL,PF3D7_1303500_MeanImputer,4416,0.001970669
2-NULL,PF3D7_0423900_MeanImputer,933,0.001962012
2-NULL,PF3D7_0909200_MeanImputer,2504,0.001960834
2-NULL,PF3D7_0107900_MeanImputer,80,0.001960517
2-NULL,PF3D7_0910800_MeanImputer,2524,0.001956678
2-NULL,PF3D7_0731600_MeanImputer,2029,0.001945515
2-NULL,PF3D7_1107300_MeanImputer,3320,0.001944704
2-NULL,PF3D7_0716600_MeanImputer,1871,0.001942764
2-NULL,PF3D7_1436800_MeanImputer,5566,0.001942624
2-NULL,PF3D7_0713400_MeanImputer,1832,0.001941906
2-NULL,PF3D7_0526000_MeanImputer,1258,0.001939771
2-NULL,PF3D7_1437900_MeanImputer,5580,0.001933565
2-NULL,PF3D7_0508200_MeanImputer,1046,0.001931727
2-NULL,PF3D7_1023400_MeanImputer,3082,0.001931699
2-NULL,PF3D7_0523500_MeanImputer,1228,0.001928858
2-NULL,PF3D7_0819800_MeanImputer,2259,0.001928627
2-NULL,PF3D7_0934200_MeanImputer,2784,0.001925536
2-NULL,PF3D7_0204000_MeanImputer,200,0.001925161
2-NULL,PF3D7_0106000_MeanImputer,58,0.001917437
2-NULL,PF3D7_1467400_MeanImputer,5901,0.001914606
2-NULL,PF3D7_0113900_MeanImputer,139,0.001912143
2-NULL,PF3D7_1326100_MeanImputer,4677,0.001909774
2-NULL,PF3D7_0320200_MeanImputer,613,0.001906921
2-NULL,PF3D7_0405700_MeanImputer,729,0.001901568
2-NULL,PF3D7_1349700_MeanImputer,4935,0.001895863
2-NULL,PF3D7_0516800_MeanImputer,1150,0.001894986
2-NULL,PF3D7_1123000_MeanImputer,3479,0.001892054
2-NULL,PF3D7_0100100_MeanImputer,0,0.001887028
2-NULL,PF3D7_1340900_MeanImputer,4836,0.00188444
2-NULL,PF3D7_0203300_MeanImputer,193,0.001878717
2-NULL,PF3D7_1443400_MeanImputer,5640,0.001869634
2-NULL,PF3D7_0114800_MeanImputer,148,0.00186442
2-NULL,PF3D7_0610200_MeanImputer,1448,0.001862592
2-NULL,PF3D7_1433500_MeanImputer,5526,0.001855948
2-NULL,PF3D7_1350000_MeanImputer,4939,0.001853431
2-NULL,PF3D7_0512500_MeanImputer,1099,0.001853106
2-NULL,PF3D7_1435800_MeanImputer,5552,0.001850901
2-NULL,PF3D7_0922500_MeanImputer,2658,0.001844398
2-NULL,PF3D7_1121900_MeanImputer,3467,0.001842478
2-NULL,PF3D7_1448000_MeanImputer,5688,0.001839653
2-NULL,PF3D7_1423400_MeanImputer,5429,0.001838954
2-NULL,PF3D7_1113600_MeanImputer,3379,0.001838128
2-NULL,PF3D7_0115600_MeanImputer,156,0.001837333
2-NULL,PF3D7_0309100_MeanImputer,489,0.001834992
2-NULL,PF3D7_1362300_MeanImputer,5074,0.001829013
2-NULL,PF3D7_1017400_MeanImputer,3014,0.00182408
2-NULL,PF3D7_1412100_MeanImputer,5317,0.001820803
2-NULL,PF3D7_0518700_MeanImputer,1173,0.001818244
2-NULL,PF3D7_1235700_MeanImputer,4162,0.001817304
2-NULL,PF3D7_1147000_MeanImputer,3735,0.001813803
2-NULL,PF3D7_1119900_MeanImputer,3443,0.00181376
2-NULL,PF3D7_1343700_MeanImputer,4870,0.001813081
2-NULL,PF3D7_0712800_MeanImputer,1825,0.00181283
2-NULL,PF3D7_1118400_MeanImputer,3427,0.001811461
2-NULL,PF3D7_0926300_MeanImputer,2698,0.001808171
2-NULL,PF3D7_1471100_MeanImputer,5942,0.001807151
2-NULL,PF3D7_1367000_MeanImputer,5129,0.001806959
2-NULL,PF3D7_0313900_MeanImputer,539,0.001801007
2-NULL,PF3D7_0807200_MeanImputer,2118,0.001795396
2-NULL,PF3D7_1006200_MeanImputer,2898,0.001794119
2-NULL,PF3D7_0304800_MeanImputer,442,0.001790671
2-NULL,PF3D7_1472100_MeanImputer,5953,0.00178889
2-NULL,PF3D7_1147200_MeanImputer,3736,0.001787611
2-NULL,PF3D7_1030700_MeanImputer,3150,0.001784433
2-NULL,PF3D7_0206600_MeanImputer,223,0.001777808
2-NULL,PF3D7_1106700_MeanImputer,3315,0.001777658
2-NULL,PF3D7_1120700_MeanImputer,3451,0.001770927
2-NULL,PF3D7_1422300_MeanImputer,5416,0.00176957
2-NULL,PF3D7_0607200_MeanImputer,1413,0.001768942
2-NULL,PF3D7_1242400_MeanImputer,4231,0.001768634
2-NULL,PF3D7_0219200_MeanImputer,354,0.001766113
2-NULL,PF3D7_1024600_MeanImputer,3095,0.001764701
2-NULL,PF3D7_1441800_MeanImputer,5622,0.001761779
2-NULL,PF3D7_0923000_MeanImputer,2664,0.001740093
2-NULL,PF3D7_1114600_MeanImputer,3390,0.001738947
2-NULL,PF3D7_1253000_MeanImputer,4350,0.001738943
2-NULL,PF3D7_1332400_MeanImputer,4740,0.001736911
2-NULL,PF3D7_1465100_MeanImputer,5878,0.001734231
2-NULL,PF3D7_0614300_MeanImputer,1494,0.001733701
2-NULL,PF3D7_0529200_MeanImputer,1298,0.001728926
2-NULL,PF3D7_0415700_MeanImputer,845,0.001728388
2-NULL,PF3D7_1478600_MeanImputer,6032,0.001722989
2-NULL,PF3D7_1018600_MeanImputer,3027,0.001722695
2-NULL,PF3D7_1308000_MeanImputer,4464,0.001719449
2-NULL,PF3D7_0602500_MeanImputer,1363,0.0017153
2-NULL,PF3D7_0522800_MeanImputer,1221,0.001714351
2-NULL,PF3D7_1403000_MeanImputer,5223,0.001703704
2-NULL,PF3D7_0607500_MeanImputer,1416,0.001701724
2-NULL,PF3D7_0107100_MeanImputer,70,0.001698321
2-NULL,PF3D7_0913900_MeanImputer,2558,0.001698257
2-NULL,PF3D7_0714600_MeanImputer,1848,0.001691284
2-NULL,PF3D7_1251200_MeanImputer,4330,0.001690056
2-NULL,PF3D7_0712600_MeanImputer,1824,0.00168902
2-NULL,PF3D7_0900100_MeanImputer,2411,0.001685837
2-NULL,PF3D7_1455400_MeanImputer,5771,0.001682468
2-NULL,PF3D7_0416300_MeanImputer,852,0.001680941
2-NULL,PF3D7_0803500_MeanImputer,2080,0.001679499
2-NULL,PF3D7_0404500_MeanImputer,715,0.00167898
2-NULL,PF3D7_1030600_MeanImputer,3149,0.001678821
2-NULL,PF3D7_0208500_MeanImputer,242,0.001678706
2-NULL,PF3D7_1362800_MeanImputer,5080,0.001674875
2-NULL,PF3D7_1223300_MeanImputer,4031,0.001673339
2-NULL,PF3D7_1230600_MeanImputer,4108,0.001666687
2-NULL,PF3D7_1224200_MeanImputer,4042,0.001665712
2-NULL,PF3D7_0905000_MeanImputer,2461,0.001659087
2-NULL,PF3D7_1238100_MeanImputer,4187,0.001657442
2-NULL,PF3D7_0800100_MeanImputer,2044,0.001654802
2-NULL,PF3D7_1253200_MeanImputer,4352,0.001649171
2-NULL,PF3D7_1031800_MeanImputer,3162,0.00164705
2-NULL,PF3D7_0626900_MeanImputer,1636,0.001646595
2-NULL,PF3D7_1339400_MeanImputer,4818,0.001646434
2-NULL,PF3D7_1306600_MeanImputer,4449,0.001640085
2-NULL,PF3D7_0910100_MeanImputer,2515,0.001637455
2-NULL,PF3D7_0701600_MeanImputer,1710,0.001633656
2-NULL,PF3D7_0304100_MeanImputer,433,0.001632061
2-NULL,PF3D7_0829400_MeanImputer,2374,0.001629866
2-NULL,PF3D7_0810200_MeanImputer,2149,0.001629554
2-NULL,PF3D7_1419700_MeanImputer,5391,0.001627982
2-NULL,PF3D7_0516600_MeanImputer,1148,0.001627562
2-NULL,PF3D7_0829500_MeanImputer,2375,0.001624361
2-NULL,PF3D7_1221100_MeanImputer,4005,0.001620312
2-NULL,PF3D7_1363400_MeanImputer,5086,0.001615164
2-NULL,PF3D7_0815300_MeanImputer,2206,0.001614116
2-NULL,PF3D7_1130600_MeanImputer,3557,0.001611592
2-NULL,PF3D7_0730400_MeanImputer,2018,0.00161143
2-NULL,PF3D7_0617400_MeanImputer,1528,0.001604015
2-NULL,PF3D7_1465000_MeanImputer,5876,0.001603773
2-NULL,PF3D7_1225800_MeanImputer,4059,0.001602867
2-NULL,PF3D7_0935600_MeanImputer,2800,0.001596931
2-NULL,PF3D7_0928800_MeanImputer,2728,0.001596806
2-NULL,PF3D7_0523300_MeanImputer,1226,0.001595904
2-NULL,PF3D7_1127000_MeanImputer,3522,0.00159575
2-NULL,PF3D7_1228200_MeanImputer,4085,0.001588678
2-NULL,PF3D7_0416200_MeanImputer,851,0.001587228
2-NULL,PF3D7_1015900_MeanImputer,2998,0.001586446
2-NULL,PF3D7_1029500_MeanImputer,3137,0.001583582
2-NULL,PF3D7_0826400_MeanImputer,2338,0.001581685
2-NULL,PF3D7_0902100_MeanImputer,2430,0.001579836
2-NULL,PF3D7_1461000_MeanImputer,5835,0.001576206
2-NULL,PF3D7_1201100_MeanImputer,3776,0.001574991
2-NULL,PF3D7_0506300_MeanImputer,1029,0.001574823
2-NULL,PF3D7_1432600_MeanImputer,5517,0.001568191
2-NULL,PF3D7_1145900_MeanImputer,3724,0.001564429
2-NULL,PF3D7_1247200_MeanImputer,4280,0.001564039
2-NULL,PF3D7_1447200_MeanImputer,5681,0.001562585
2-NULL,PF3D7_0628900_MeanImputer,1664,0.001562104
2-NULL,PF3D7_0910400_MeanImputer,2518,0.001558379
2-NULL,PF3D7_0515500_MeanImputer,1135,0.001556615
2-NULL,PF3D7_0217600_MeanImputer,340,0.001556458
2-NULL,PF3D7_1346900_MeanImputer,4904,0.001554399
2-NULL,PF3D7_1329700_MeanImputer,4713,0.001552591
2-NULL,PF3D7_0200600_MeanImputer,166,0.001551594
2-NULL,PF3D7_0912000_MeanImputer,2538,0.001549622
2-NULL,PF3D7_1105100_MeanImputer,3298,0.001545107
2-NULL,PF3D7_1237400_MeanImputer,4179,0.001539787
2-NULL,PF3D7_0411800_MeanImputer,800,0.001539339
2-NULL,PF3D7_0533100_MeanImputer,1340,0.001538057
2-NULL,PF3D7_0201200_MeanImputer,172,0.001534667
2-NULL,PF3D7_0919700_MeanImputer,2626,0.001533774
2-NULL,PF3D7_1369800_MeanImputer,5164,0.001532821
2-NULL,PF3D7_1205500_MeanImputer,3828,0.001531387
2-NULL,PF3D7_0706500_MeanImputer,1760,0.001530725
2-NULL,PF3D7_1436500_MeanImputer,5561,0.001529714
2-NULL,PF3D7_0311200_MeanImputer,511,0.001529669
2-NULL,PF3D7_0702000_MeanImputer,1714,0.001529021
2-NULL,PF3D7_1118500_MeanImputer,3429,0.001528741
2-NULL,PF3D7_0209000_MeanImputer,248,0.001523658
2-NULL,PF3D7_1010300_MeanImputer,2941,0.001523106
2-NULL,PF3D7_1230100_MeanImputer,4101,0.001521719
2-NULL,PF3D7_0706600_MeanImputer,1761,0.001518814
2-NULL,PF3D7_1000200_MeanImputer,2825,0.001518158
2-NULL,PF3D7_1458700_ImputationMarker,5809,0.001516246
2-NULL,PF3D7_0523200_MeanImputer,1225,0.001514813
2-NULL,PF3D7_0209500_MeanImputer,255,0.001513063
2-NULL,PF3D7_0629800_MeanImputer,1673,0.001511937
2-NULL,PF3D7_1451500_MeanImputer,5724,0.001511828
2-NULL,PF3D7_1212200_MeanImputer,3902,0.001509228
2-NULL,PF3D7_1242100_MeanImputer,4227,0.001508885
2-NULL,PF3D7_1329100_MeanImputer,4707,0.001508688
2-NULL,PF3D7_1468800_MeanImputer,5918,0.001506211
2-NULL,PF3D7_1203500_MeanImputer,3808,0.001502545
2-NULL,PF3D7_0425200_MeanImputer,948,0.001496696
2-NULL,PF3D7_1124000_MeanImputer,3490,0.001492499
2-NULL,PF3D7_1348600_MeanImputer,4923,0.001492456
2-NULL,PF3D7_0626400_MeanImputer,1630,0.001491687
2-NULL,PF3D7_1427600_MeanImputer,5462,0.00149015
2-NULL,PF3D7_1027900_MeanImputer,3124,0.001489205
2-NULL,PF3D7_0803000_MeanImputer,2075,0.001487333
2-NULL,PF3D7_1148900_MeanImputer,3749,0.001484823
2-NULL,PF3D7_1238600_MeanImputer,4192,0.001482923
2-NULL,PF3D7_0404800_MeanImputer,718,0.001477919
2-NULL,PF3D7_0906700_MeanImputer,2479,0.00147758
2-NULL,PF3D7_1329400_MeanImputer,4710,0.001476577
2-NULL,PF3D7_1440800_MeanImputer,5613,0.00147353
2-NULL,PF3D7_1366200_MeanImputer,5118,0.001472795
2-NULL,PF3D7_1107800_MeanImputer,3326,0.001470479
2-NULL,PF3D7_1123900_MeanImputer,3489,0.001467733
2-NULL,PF3D7_1405500_MeanImputer,5247,0.001463199
2-NULL,PF3D7_1206500_MeanImputer,3839,0.001461518
2-NULL,PF3D7_0826100_MeanImputer,2334,0.001460621
2-NULL,PF3D7_0716400_MeanImputer,1868,0.001459723
2-NULL,PF3D7_0207900_MeanImputer,237,0.001459235
2-NULL,PF3D7_0100800_MeanImputer,5,0.001457369
2-NULL,PF3D7_1436900_MeanImputer,5568,0.001456306
2-NULL,PF3D7_1248400_MeanImputer,4295,0.001453666
2-NULL,PF3D7_1218700_MeanImputer,3980,0.001451934
2-NULL,PF3D7_1433100_MeanImputer,5521,0.001451569
2-NULL,PF3D7_1311900_MeanImputer,4510,0.001451415
2-NULL,PF3D7_0417000_MeanImputer,858,0.001450475
2-NULL,PF3D7_1107200_MeanImputer,3319,0.001449558
2-NULL,PF3D7_1457600_MeanImputer,5796,0.001438848
2-NULL,PF3D7_1415000_MeanImputer,5349,0.001436694
2-NULL,PF3D7_1373100_MeanImputer,5181,0.001434928
2-NULL,PF3D7_1005800_MeanImputer,2892,0.001434843
2-NULL,PF3D7_0214200_MeanImputer,303,0.001429212
2-NULL,PF3D7_0500400_MeanImputer,962,0.001426855
2-NULL,PF3D7_1473300_MeanImputer,5967,0.001425821
2-NULL,PF3D7_1337500_MeanImputer,4798,0.00142568
2-NULL,PF3D7_0912500_MeanImputer,2543,0.00142358
2-NULL,PF3D7_0408200_MeanImputer,757,0.001423343
2-NULL,PF3D7_1464700_MeanImputer,5874,0.001421695
2-NULL,PF3D7_0935200_MeanImputer,2794,0.00141686
2-NULL,PF3D7_1112600_MeanImputer,3368,0.001416478
2-NULL,PF3D7_1456800_MeanImputer,5787,0.00140766
2-NULL,PF3D7_0807900_MeanImputer,2125,0.001406831
2-NULL,PF3D7_1354900_MeanImputer,4996,0.001404064
2-NULL,PF3D7_1228000_MeanImputer,4081,0.001398255
2-NULL,PF3D7_0306800_MeanImputer,467,0.001395128
2-NULL,PF3D7_1004200_MeanImputer,2872,0.001394662
2-NULL,PF3D7_1213400_MeanImputer,3912,0.001393632
2-NULL,PF3D7_1115200_MeanImputer,3396,0.001393055
2-NULL,PF3D7_0817300_MeanImputer,2230,0.001393033
2-NULL,PF3D7_1368500_MeanImputer,5148,0.001392727
2-NULL,PF3D7_1336200_MeanImputer,4784,0.001392202
2-NULL,PF3D7_1303700_MeanImputer,4418,0.001391722
2-NULL,PF3D7_1024200_MeanImputer,3090,0.001390382
2-NULL,PF3D7_0532600_MeanImputer,1333,0.001389343
2-NULL,PF3D7_0522900_MeanImputer,1222,0.001388937
2-NULL,PF3D7_0727400_MeanImputer,1986,0.001388086
2-NULL,PF3D7_1369100_MeanImputer,5156,0.001387944
2-NULL,PF3D7_0114700_MeanImputer,146,0.001386545
2-NULL,PF3D7_1463200_MeanImputer,5857,0.001377931
2-NULL,PF3D7_1428300_MeanImputer,5469,0.00137548
2-NULL,PF3D7_0709900_MeanImputer,1799,0.001373807
2-NULL,PF3D7_0219900_MeanImputer,359,0.00137347
2-NULL,PF3D7_1123600_MeanImputer,3485,0.00137288
2-NULL,PF3D7_0722100_MeanImputer,1934,0.001368744
2-NULL,PF3D7_0102300_MeanImputer,20,0.001367171
2-NULL,PF3D7_0105800_MeanImputer,56,0.001366662
2-NULL,PF3D7_1126300_MeanImputer,3514,0.001366195
2-NULL,PF3D7_1036400_MeanImputer,3211,0.001364376
2-NULL,PF3D7_0823100_MeanImputer,2297,0.001363306
2-NULL,PF3D7_1368400_MeanImputer,5146,0.001362111
2-NULL,PF3D7_1034800_MeanImputer,3197,0.001361394
2-NULL,PF3D7_1364400_MeanImputer,5096,0.001356877
2-NULL,PF3D7_0425400_MeanImputer,952,0.001356516
2-NULL,PF3D7_0720700_MeanImputer,1918,0.001355433
2-NULL,PF3D7_0215500_MeanImputer,317,0.001352741
2-NULL,PF3D7_1018900_MeanImputer,3031,0.001351307
2-NULL,PF3D7_1441900_MeanImputer,5623,0.001350765
2-NULL,PF3D7_1429500_MeanImputer,5480,0.001348861
2-NULL,PF3D7_1217800_MeanImputer,3969,0.001347449
2-NULL,PF3D7_1337000_MeanImputer,4792,0.001345391
2-NULL,PF3D7_1434900_MeanImputer,5540,0.001344852
2-NULL,PF3D7_0810100_MeanImputer,2147,0.001342539
2-NULL,PF3D7_1254200_MeanImputer,4363,0.00134234
2-NULL,PF3D7_1206000_MeanImputer,3833,0.001341621
2-NULL,PF3D7_0106500_MeanImputer,63,0.0013408
2-NULL,PF3D7_0801800_MeanImputer,2063,0.001340299
2-NULL,PF3D7_0424100_MeanImputer,935,0.001336949
2-NULL,PF3D7_0820300_MeanImputer,2265,0.00133191
2-NULL,PF3D7_1120200_MeanImputer,3446,0.001331079
2-NULL,PF3D7_1141100_MeanImputer,3667,0.001329448
2-NULL,PF3D7_0827700_MeanImputer,2354,0.001328755
2-NULL,PF3D7_0422600_MeanImputer,920,0.00132836
2-NULL,PF3D7_0215000_MeanImputer,312,0.00132729
2-NULL,PF3D7_1003700_MeanImputer,2865,0.001325221
2-NULL,PF3D7_0318900_MeanImputer,598,0.001324819
2-NULL,PF3D7_0830400_MeanImputer,2380,0.001323926
2-NULL,PF3D7_1310300_MeanImputer,4492,0.001322617
2-NULL,PF3D7_1126700_MeanImputer,3519,0.001320607
2-NULL,PF3D7_1468200_MeanImputer,5911,0.001318325
2-NULL,PF3D7_1127300_MeanImputer,3524,0.001317599
2-NULL,PF3D7_1421000_MeanImputer,5403,0.001316902
2-NULL,PF3D7_0423500_MeanImputer,929,0.001314074
2-NULL,PF3D7_0621900_MeanImputer,1579,0.001313123
2-NULL,PF3D7_1009000_MeanImputer,2925,0.00131227
2-NULL,PF3D7_0806900_MeanImputer,2115,0.001311435
2-NULL,PF3D7_0618800_MeanImputer,1545,0.001311182
2-NULL,PF3D7_1223500_MeanImputer,4033,0.001309504
2-NULL,PF3D7_1006700_MeanImputer,2903,0.001307451
2-NULL,PF3D7_0824800_MeanImputer,2317,0.00130567
2-NULL,PF3D7_0614200_MeanImputer,1493,0.001305332
2-NULL,PF3D7_0532500_MeanImputer,1332,0.001305182
2-NULL,PF3D7_0925700_MeanImputer,2693,0.001303832
2-NULL,PF3D7_0513500_MeanImputer,1111,0.001301064
2-NULL,PF3D7_1455000_MeanImputer,5767,0.00129964
2-NULL,PF3D7_0611900_MeanImputer,1466,0.001298126
2-NULL,PF3D7_1356400_MeanImputer,5013,0.001297421
2-NULL,PF3D7_1315600_MeanImputer,4556,0.001296499
2-NULL,PF3D7_0929000_MeanImputer,2730,0.00129579
2-NULL,PF3D7_0803600_MeanImputer,2081,0.001291028
2-NULL,PF3D7_1345600_MeanImputer,4888,0.001290477
2-NULL,PF3D7_1346700_MeanImputer,4900,0.001289458
2-NULL,PF3D7_1204600_MeanImputer,3819,0.001288493
2-NULL,PF3D7_0322800_MeanImputer,644,0.001287743
2-NULL,PF3D7_0632600_MeanImputer,1696,0.001287426
2-NULL,PF3D7_1439700_MeanImputer,5601,0.001281356
2-NULL,PF3D7_0524700_MeanImputer,1244,0.001280053
2-NULL,PF3D7_1110700_MeanImputer,3349,0.001278638
2-NULL,PF3D7_1334200_MeanImputer,4763,0.001278592
2-NULL,PF3D7_0503300_MeanImputer,992,0.001278359
2-NULL,PF3D7_1018700_MeanImputer,3028,0.001277362
2-NULL,PF3D7_0901900_MeanImputer,2428,0.001277293
2-NULL,PF3D7_1250100_MeanImputer,4318,0.001276905
2-NULL,PF3D7_1323000_MeanImputer,4646,0.001274065
2-NULL,PF3D7_1006900_MeanImputer,2905,0.001271302
2-NULL,PF3D7_0802500_MeanImputer,2070,0.001269991
2-NULL,PF3D7_1355500_MeanImputer,5003,0.001269919
2-NULL,PF3D7_0527800_MeanImputer,1278,0.001267064
2-NULL,PF3D7_1012400_MeanImputer,2965,0.001262058
2-NULL,PF3D7_1354700_MeanImputer,4992,0.001259076
2-NULL,PF3D7_0927500_MeanImputer,2713,0.001257076
2-NULL,PF3D7_0422200_MeanImputer,916,0.001255105
2-NULL,PF3D7_0212500_MeanImputer,285,0.001251073
2-NULL,PF3D7_0506000_MeanImputer,1025,0.001250762
2-NULL,PF3D7_0921900_MeanImputer,2650,0.001249424
2-NULL,PF3D7_0612900_MeanImputer,1479,0.001246369
2-NULL,PF3D7_1309100_MeanImputer,4478,0.001244845
2-NULL,PF3D7_1323900_MeanImputer,4656,0.001244486
2-NULL,PF3D7_0601900_MeanImputer,1355,0.00123863
2-NULL,PF3D7_1100100_MeanImputer,3258,0.001238519
2-NULL,PF3D7_0812400_MeanImputer,2173,0.001238064
2-NULL,PF3D7_0701900_MeanImputer,1713,0.001237766
2-NULL,PF3D7_0927200_MeanImputer,2709,0.001237076
2-NULL,PF3D7_1453700_MeanImputer,5750,0.001236818
2-NULL,PF3D7_0719400_MeanImputer,1901,0.001236595
2-NULL,PF3D7_1209200_MeanImputer,3871,0.001235299
2-NULL,PF3D7_1323100_MeanImputer,4647,0.001234609
2-NULL,PF3D7_1477800_MeanImputer,6020,0.001234393
2-NULL,PF3D7_1407900_MeanImputer,5274,0.001233166
2-NULL,PF3D7_0208400_MeanImputer,241,0.001231994
